
BSSID, First time seen, Last time seen, channel, Speed, Privacy, Cipher, Authentication, Power, # beacons, # IV, LAN IP, ID-length, ESSID, Key
88:D5:0C:2C:E8:D2, 2018-10-31 17:19:18, 2018-10-31 17:19:19, -75,        8, (not associated) ,Quick Rehab & Performance
DA:A1:19:37:7B:2F, 2018-10-31 17:19:23, 2018-10-31 17:19:23, -75,        1, (not associated) ,
DA:A1:19:F7:4C:00, 2018-10-31 17:19:21, 2018-10-31 17:19:21, -71,        1, (not associated) ,
DA:A1:19:65:31:D9, 2018-10-31 17:19:33, 2018-10-31 17:19:33, -89,        3, (not associated) ,
DA:A1:19:DE:A3:20, 2018-10-31 17:19:33, 2018-10-31 17:19:33, -87,        1, (not associated) ,
DA:A1:19:DB:21:0C, 2018-10-31 17:19:31, 2018-10-31 17:19:31, -84,        1, (not associated) ,
DA:A1:19:AB:70:24, 2018-10-31 17:19:33, 2018-10-31 17:19:33, -83,        1, (not associated) ,
DA:A1:19:C9:7D:31, 2018-10-31 17:19:31, 2018-10-31 17:19:31, -82,        1, (not associated) ,
52:B9:48:88:5D:28, 2018-10-31 17:19:29, 2018-10-31 17:19:43, -91,        2, (not associated) ,
CC:2D:83:97:57:C1, 2018-10-31 17:19:48, 2018-10-31 17:19:48, -89,        2, (not associated) ,
48:88:CA:B3:7B:37, 2018-10-31 17:19:44, 2018-10-31 17:19:44, -88,        1, (not associated) ,
DA:A1:19:17:37:22, 2018-10-31 17:19:47, 2018-10-31 17:19:47, -88,        1, (not associated) ,
DA:A1:19:05:C4:60, 2018-10-31 17:19:48, 2018-10-31 17:19:48, -86,        1, (not associated) ,
DA:A1:19:09:C5:D3, 2018-10-31 17:19:43, 2018-10-31 17:19:43, -82,       10, (not associated) ,
A4:DB:30:0A:91:21, 2018-10-31 17:01:32, 2018-10-31 17:19:46, -80,       37, (not associated) ,
DA:A1:19:6F:21:D5, 2018-10-31 17:19:47, 2018-10-31 17:19:47, -80,        2, (not associated) ,anakkodok74
DA:A1:19:1A:F8:B6, 2018-10-31 17:19:42, 2018-10-31 17:19:43, -76,        8, (not associated) ,
A8:1B:5A:DB:24:2F, 2018-10-31 16:55:33, 2018-10-31 17:19:56, -95,       13, (not associated) ,
78:02:F8:A9:FA:1D, 2018-10-31 17:19:33, 2018-10-31 17:19:59, -91,       33, 1C:77:F6:E4:6F:2C,
DA:A1:19:4A:C7:E7, 2018-10-31 17:19:57, 2018-10-31 17:19:57, -90,        1, (not associated) ,
D2:37:9C:8C:28:32, 2018-10-31 17:19:56, 2018-10-31 17:19:56, -87,        2, (not associated) ,
7A:D3:E8:4C:C9:4E, 2018-10-31 17:19:57, 2018-10-31 17:19:57, -85,        1, (not associated) ,
30:07:4D:5F:1B:76, 2018-10-31 17:20:13, 2018-10-31 17:20:13, -88,        1, (not associated) ,
DA:A1:19:2E:28:DC, 2018-10-31 17:20:11, 2018-10-31 17:20:11, -87,        1, (not associated) ,
DA:A1:19:01:34:1F, 2018-10-31 17:20:09, 2018-10-31 17:20:09, -86,        2, (not associated) ,
A8:1B:5A:DD:7A:C6, 2018-10-31 17:20:11, 2018-10-31 17:20:11, -83,        2, (not associated) ,
1E:B4:FA:C4:82:53, 2018-10-31 17:20:08, 2018-10-31 17:20:08, -81,        1, (not associated) ,
DA:A1:19:71:5A:45, 2018-10-31 17:20:08, 2018-10-31 17:20:08, -74,        1, (not associated) ,
DA:A1:19:24:0D:C1, 2018-10-31 17:20:08, 2018-10-31 17:20:08, -73,        1, (not associated) ,
DA:A1:19:9B:4D:01, 2018-10-31 17:20:08, 2018-10-31 17:20:08, -73,        1, (not associated) ,
DA:A1:19:B8:6A:55, 2018-10-31 17:20:08, 2018-10-31 17:20:08, -72,        1, (not associated) ,
DA:A1:19:5C:FB:78, 2018-10-31 17:20:21, 2018-10-31 17:20:21, -94,        1, (not associated) ,
EC:D0:9F:F6:06:41, 2018-10-31 17:20:24, 2018-10-31 17:20:24, -92,        1, (not associated) ,
EE:78:A5:FC:03:5E, 2018-10-31 17:20:26, 2018-10-31 17:20:26, -92,        1, (not associated) ,
A0:86:C6:65:45:53, 2018-10-31 17:19:46, 2018-10-31 17:20:24, -90,       31, (not associated) ,501HWa-5416DD,9AEF56-G3010series,GrandMercure,ASTON,Airport WiFi,ecka,Hilton Honors,smart-hotel,Canon_ij_03842_G3010series,Nyari gratisan aja lu!!!
DA:A1:19:37:05:A2, 2018-10-31 17:20:26, 2018-10-31 17:20:26, -88,        1, (not associated) ,
DA:A1:19:4D:99:62, 2018-10-31 17:20:21, 2018-10-31 17:20:21, -87,        2, (not associated) ,
DA:A1:19:8B:40:D5, 2018-10-31 17:20:23, 2018-10-31 17:20:23, -87,        1, (not associated) ,
6E:61:9F:F6:79:2B, 2018-10-31 17:20:21, 2018-10-31 17:20:22, -84,        3, (not associated) ,
38:A4:ED:D7:6E:EC, 2018-10-31 17:20:15, 2018-10-31 17:20:26, -83,        3, (not associated) ,
DA:A1:19:9F:BD:71, 2018-10-31 17:20:21, 2018-10-31 17:20:21, -82,        1, (not associated) ,
DA:A1:19:CE:3E:5F, 2018-10-31 17:20:26, 2018-10-31 17:20:26, -82,        3, (not associated) ,
D0:F8:8C:3D:50:D8, 2018-10-31 17:20:19, 2018-10-31 17:20:21, -81,        7, (not associated) ,wifi.id@home,PopDarCos,PDC_Lt.2,POPPY DHARSONO COSMETICS,POPPY DHARSONO COSMETICS_atas,PD ATAS
DA:A1:19:19:A5:90, 2018-10-31 17:20:21, 2018-10-31 17:20:21, -81,        1, (not associated) ,
2E:9C:CC:D3:E5:63, 2018-10-31 17:20:24, 2018-10-31 17:20:24, -81,        6, (not associated) ,
5C:0A:5B:3C:74:E8, 2018-10-31 17:20:26, 2018-10-31 17:20:26, -81,        3, (not associated) ,
DA:A1:19:28:A1:55, 2018-10-31 17:20:21, 2018-10-31 17:20:21, -80,        1, (not associated) ,
DA:A1:19:FB:76:2A, 2018-10-31 17:19:05, 2018-10-31 17:20:24, -79,        3, (not associated) ,
DA:A1:19:65:D7:13, 2018-10-31 17:20:33, 2018-10-31 17:20:33, -92,        3, (not associated) ,
04:D6:AA:19:8F:6C, 2018-10-31 17:20:36, 2018-10-31 17:20:38, -89,        4, (not associated) ,
1C:77:F6:48:BC:90, 2018-10-31 17:20:36, 2018-10-31 17:20:36, -88,        3, (not associated) ,
DA:A1:19:34:54:3F, 2018-10-31 17:20:51, 2018-10-31 17:20:51, -90,        1, (not associated) ,
DA:A1:19:E8:A5:42, 2018-10-31 17:20:51, 2018-10-31 17:20:51, -87,        1, (not associated) ,
DA:A1:19:62:D5:28, 2018-10-31 17:20:46, 2018-10-31 17:20:46, -86,        6, (not associated) ,
DA:A1:19:C4:FB:80, 2018-10-31 17:20:57, 2018-10-31 17:20:58, -91,        4, (not associated) ,
DA:A1:19:62:59:E5, 2018-10-31 17:20:58, 2018-10-31 17:20:58, -91,        1, (not associated) ,
54:14:73:ED:35:86, 2018-10-31 17:20:58, 2018-10-31 17:20:58, -89,        1, (not associated) ,
DA:A1:19:66:1A:F0, 2018-10-31 17:20:59, 2018-10-31 17:20:59, -89,        2, (not associated) ,
FE:77:CC:F7:55:1D, 2018-10-31 17:20:58, 2018-10-31 17:20:58, -87,        1, (not associated) ,
DA:A1:19:96:B6:A1, 2018-10-31 17:21:02, 2018-10-31 17:21:02, -85,        1, (not associated) ,
DA:A1:19:53:F8:25, 2018-10-31 17:21:02, 2018-10-31 17:21:02, -85,        1, (not associated) ,
36:E2:B1:B8:0B:C8, 2018-10-31 17:20:58, 2018-10-31 17:20:59, -84,        2, (not associated) ,
00:EC:0A:64:2F:35, 2018-10-31 17:20:57, 2018-10-31 17:21:01, -82,        2, FC:DD:55:48:B8:2F,
02:8B:EF:2E:0E:E5, 2018-10-31 17:21:01, 2018-10-31 17:21:02, -82,        5, (not associated) ,
62:F0:90:AB:77:80, 2018-10-31 17:21:00, 2018-10-31 17:21:00, -67,        1, (not associated) ,
DA:A1:19:99:59:F6, 2018-10-31 17:21:12, 2018-10-31 17:21:12, -94,        1, (not associated) ,
DA:A1:19:7B:9B:86, 2018-10-31 17:21:12, 2018-10-31 17:21:12, -90,        1, (not associated) ,
0E:5B:74:36:87:79, 2018-10-31 17:19:36, 2018-10-31 17:21:13, -89,        3, (not associated) ,
DA:A1:19:81:36:F2, 2018-10-31 17:21:11, 2018-10-31 17:21:11, -88,        6, (not associated) ,
DA:A1:19:23:D5:89, 2018-10-31 17:21:16, 2018-10-31 17:21:16, -88,        1, (not associated) ,
7C:F9:0E:03:11:02, 2018-10-31 17:21:11, 2018-10-31 17:21:11, -86,        4, (not associated) ,Speedy
DA:A1:19:94:11:B0, 2018-10-31 17:21:16, 2018-10-31 17:21:16, -85,        2, (not associated) ,
DA:A1:19:75:DA:37, 2018-10-31 17:21:11, 2018-10-31 17:21:11, -82,        6, (not associated) ,
DA:A1:19:20:FC:99, 2018-10-31 17:21:13, 2018-10-31 17:21:13, -75,       12, (not associated) ,c0d3c3d1t0r
48:88:CA:F8:B2:C0, 2018-10-31 17:21:13, 2018-10-31 17:21:13, -73,        3, (not associated) ,
06:39:F0:D8:0C:5C, 2018-10-31 17:21:27, 2018-10-31 17:21:27, -95,        1, (not associated) ,
00:E3:B2:86:55:84, 2018-10-31 17:20:59, 2018-10-31 17:21:24, -93,       52, 78:D7:52:74:94:10,WirelessNet
20:5E:F7:EF:52:A4, 2018-10-31 17:21:24, 2018-10-31 17:21:24, -92,        1, (not associated) ,
DA:A1:19:8A:F8:23, 2018-10-31 17:21:28, 2018-10-31 17:21:28, -92,        3, (not associated) ,
DA:A1:19:EF:0F:FA, 2018-10-31 17:21:27, 2018-10-31 17:21:27, -90,        1, (not associated) ,
DA:A1:19:32:27:A0, 2018-10-31 17:21:26, 2018-10-31 17:21:26, -89,        2, (not associated) ,
DA:A1:19:E1:37:5C, 2018-10-31 17:21:26, 2018-10-31 17:21:26, -86,        5, (not associated) ,
DA:A1:19:A1:40:F4, 2018-10-31 17:21:27, 2018-10-31 17:21:27, -86,        1, (not associated) ,
96:D7:AE:E8:79:12, 2018-10-31 17:21:23, 2018-10-31 17:21:23, -77,        1, (not associated) ,
DA:A1:19:BB:8F:43, 2018-10-31 17:21:26, 2018-10-31 17:21:26, -77,        1, (not associated) ,
DA:A1:19:74:88:29, 2018-10-31 17:21:27, 2018-10-31 17:21:27, -76,        3, (not associated) ,FAUZY
DA:A1:19:06:48:FC, 2018-10-31 17:21:26, 2018-10-31 17:21:26, -73,        1, (not associated) ,
DA:A1:19:AD:39:24, 2018-10-31 17:21:26, 2018-10-31 17:21:26, -68,        1, (not associated) ,
20:5E:F7:8F:1E:C8, 2018-10-31 17:21:36, 2018-10-31 17:21:36, -82,        2, (not associated) ,AndroidAP
DA:A1:19:53:18:CC, 2018-10-31 17:21:36, 2018-10-31 17:21:36, -80,        1, (not associated) ,
1C:C3:EB:45:FB:1F, 2018-10-31 17:21:51, 2018-10-31 17:21:51, -89,        2, (not associated) ,
FA:C8:E7:37:D8:54, 2018-10-31 17:21:51, 2018-10-31 17:21:51, -88,        1, (not associated) ,
0C:A8:A7:1A:72:14, 2018-10-31 17:21:51, 2018-10-31 17:21:51, -85,        1, (not associated) ,
2E:3D:F5:83:5B:CD, 2018-10-31 17:22:03, 2018-10-31 17:22:03, -93,        1, (not associated) ,
CE:0F:B4:BD:A6:EA, 2018-10-31 17:22:01, 2018-10-31 17:22:01, -92,        1, (not associated) ,
48:88:CA:BA:FA:9A, 2018-10-31 17:21:56, 2018-10-31 17:22:06, -92,        5, (not associated) ,
34:80:B3:DB:D7:5F, 2018-10-31 17:22:01, 2018-10-31 17:22:06, -91,        4, (not associated) ,
DA:A1:19:AD:2A:26, 2018-10-31 17:22:06, 2018-10-31 17:22:06, -88,        1, (not associated) ,
20:5E:F7:D4:0F:60, 2018-10-31 17:22:02, 2018-10-31 17:22:02, -86,        4, (not associated) ,androidap,samsung galaxy j7
0C:98:38:12:A5:EF, 2018-10-31 17:22:03, 2018-10-31 17:22:03, -81,        4, 72:14:A6:8F:27:4A,
DA:A1:19:B3:C0:AB, 2018-10-31 17:22:02, 2018-10-31 17:22:02, -79,        1, (not associated) ,
AC:C1:EE:87:79:57, 2018-10-31 17:21:56, 2018-10-31 17:22:16, -92,       38, 20:5E:F7:42:5C:DA,RAPAT_LT1,Toyota RSE 171
DA:A1:19:BF:01:F2, 2018-10-31 17:22:16, 2018-10-31 17:22:17, -92,        3, (not associated) ,
9A:99:80:8E:7C:DF, 2018-10-31 17:22:14, 2018-10-31 17:22:14, -89,        1, (not associated) ,
DA:A1:19:2E:17:CB, 2018-10-31 17:22:13, 2018-10-31 17:22:13, -86,        1, (not associated) ,
C0:87:EB:19:57:BF, 2018-10-31 17:22:18, 2018-10-31 17:22:18, -85,        2, (not associated) ,
1C:77:F6:4F:25:80, 2018-10-31 17:22:02, 2018-10-31 17:22:14, -84,        3, (not associated) ,
98:0C:A5:CF:33:62, 2018-10-31 17:21:37, 2018-10-31 17:22:17, -83,        3, (not associated) ,
DA:A1:19:BE:5B:46, 2018-10-31 17:22:17, 2018-10-31 17:22:17, -83,        1, (not associated) ,
0C:A8:A7:6D:6E:CE, 2018-10-31 17:22:27, 2018-10-31 17:22:27, -90,        1, (not associated) ,
DA:A1:19:FA:CE:B9, 2018-10-31 17:22:28, 2018-10-31 17:22:28, -84,        1, (not associated) ,
02:45:16:BC:EF:18, 2018-10-31 17:22:26, 2018-10-31 17:22:26, -83,        2, (not associated) ,
DA:A1:19:9C:5D:11, 2018-10-31 17:22:29, 2018-10-31 17:22:29, -79,        1, (not associated) ,
DA:A1:19:BC:C7:7B, 2018-10-31 17:22:29, 2018-10-31 17:22:29, -77,        1, (not associated) ,
20:5E:F7:5C:34:9C, 2018-10-31 17:22:28, 2018-10-31 17:22:31, -74,        2, FC:DD:55:68:25:4B,
DA:A1:19:74:F8:22, 2018-10-31 17:22:26, 2018-10-31 17:22:27, -69,       27, (not associated) ,
F2:C4:B9:BC:2A:36, 2018-10-31 17:03:06, 2018-10-31 17:22:30, -61,        6, (not associated) ,
76:9B:2F:E2:2B:EF, 2018-10-31 17:22:30, 2018-10-31 17:22:30, -58,        2, (not associated) ,
68:C4:4D:30:AF:DA, 2018-10-31 17:22:42, 2018-10-31 17:22:42, -88,        4, (not associated) ,
DA:A1:19:F4:03:EE, 2018-10-31 17:22:41, 2018-10-31 17:22:41, -86,        1, (not associated) ,
DA:A1:19:DF:93:47, 2018-10-31 17:22:42, 2018-10-31 17:22:42, -84,        2, (not associated) ,
58:44:98:E1:F7:F7, 2018-10-31 17:22:27, 2018-10-31 17:22:38, -83,        7, (not associated) ,
F0:79:E8:1C:08:29, 2018-10-31 17:22:38, 2018-10-31 17:22:38, -83,        1, (not associated) ,
32:DA:36:FE:33:46, 2018-10-31 17:22:39, 2018-10-31 17:22:39, -83,        3, (not associated) ,
DA:A1:19:45:F9:AD, 2018-10-31 17:22:42, 2018-10-31 17:22:42, -81,        1, (not associated) ,
F6:71:42:82:38:90, 2018-10-31 17:22:54, 2018-10-31 17:22:54, -84,        1, (not associated) ,
DA:A1:19:16:9A:FA, 2018-10-31 17:22:49, 2018-10-31 17:22:51, -78,       16, (not associated) ,
DA:A1:19:C1:31:3A, 2018-10-31 17:23:04, 2018-10-31 17:23:04, -93,        1, (not associated) ,
DA:A1:19:FA:07:BB, 2018-10-31 17:23:07, 2018-10-31 17:23:07, -91,        2, (not associated) ,
0C:98:38:13:50:A1, 2018-10-31 17:23:04, 2018-10-31 17:23:04, -88,        1, B0:89:00:B0:A6:56,
F8:28:19:E9:5A:25, 2018-10-31 17:23:06, 2018-10-31 17:23:06, -88,        3, (not associated) ,
DA:A1:19:A7:9A:31, 2018-10-31 17:23:03, 2018-10-31 17:23:04, -87,        8, (not associated) ,Pandas Crib
DA:A1:19:31:99:4D, 2018-10-31 17:23:07, 2018-10-31 17:23:07, -86,        1, (not associated) ,
DA:A1:19:F4:8C:3A, 2018-10-31 17:23:21, 2018-10-31 17:23:21, -88,        2, (not associated) ,
CC:2D:83:AA:06:7A, 2018-10-31 17:23:21, 2018-10-31 17:23:21, -86,        1, (not associated) ,
B0:E2:35:DE:F2:F9, 2018-10-31 17:23:19, 2018-10-31 17:23:21, -85,        8, (not associated) ,
80:C5:F2:B2:A1:47, 2018-10-31 17:03:12, 2018-10-31 17:23:18, -77,        6, (not associated) ,
12:7D:01:19:82:F3, 2018-10-31 17:23:16, 2018-10-31 17:23:16, -63,        1, (not associated) ,
28:83:35:99:88:FE, 2018-10-31 17:23:33, 2018-10-31 17:23:33, -91,        1, (not associated) ,
06:6C:1B:C3:53:1A, 2018-10-31 17:23:33, 2018-10-31 17:23:33, -85,        1, (not associated) ,
46:CF:B4:8A:56:B3, 2018-10-31 17:01:51, 2018-10-31 17:23:31, -59,       46, (not associated) ,
DA:A1:19:3E:2D:E5, 2018-10-31 17:23:42, 2018-10-31 17:23:42, -86,        1, (not associated) ,
DA:A1:19:6E:0D:27, 2018-10-31 17:23:43, 2018-10-31 17:23:43, -79,        4, (not associated) ,
DA:A1:19:D6:87:BE, 2018-10-31 17:23:53, 2018-10-31 17:23:53, -92,        1, (not associated) ,
DA:A1:19:30:3D:F1, 2018-10-31 17:23:57, 2018-10-31 17:23:57, -91,        1, (not associated) ,
14:DD:A9:B3:F6:95, 2018-10-31 17:23:58, 2018-10-31 17:23:58, -91,        2, (not associated) ,dukcapilwifi,corat-coret
F0:18:98:2C:4C:74, 2018-10-31 16:58:44, 2018-10-31 17:23:56, -88,       53, (not associated) ,Bacang6,WarungPintarSekali
DA:A1:19:01:FF:D5, 2018-10-31 17:23:53, 2018-10-31 17:23:53, -87,       14, (not associated) ,
DA:A1:19:DF:FC:B6, 2018-10-31 17:23:56, 2018-10-31 17:23:56, -86,        2, (not associated) ,
DA:A1:19:F3:F5:07, 2018-10-31 17:23:57, 2018-10-31 17:23:58, -83,        2, (not associated) ,
F2:99:97:62:AD:F5, 2018-10-31 17:23:56, 2018-10-31 17:23:56, -82,        4, (not associated) ,
DA:A1:19:85:39:EB, 2018-10-31 17:23:57, 2018-10-31 17:23:57, -82,        2, (not associated) ,
10:C6:FC:FF:7C:70, 2018-10-31 17:23:57, 2018-10-31 17:23:57, -80,        2, (not associated) ,
4E:B1:21:25:4A:4C, 2018-10-31 17:23:53, 2018-10-31 17:23:53, -79,        2, (not associated) ,
DA:A1:19:F2:EE:02, 2018-10-31 17:24:09, 2018-10-31 17:24:09, -96,        1, (not associated) ,
DA:A1:19:8E:4A:17, 2018-10-31 17:24:09, 2018-10-31 17:24:09, -92,        1, (not associated) ,
46:61:01:61:B9:76, 2018-10-31 17:24:08, 2018-10-31 17:24:08, -88,        2, (not associated) ,
00:0A:F5:8A:A9:08, 2018-10-31 17:23:16, 2018-10-31 17:24:06, -87,        3, 38:E6:0A:74:05:DB,
20:5E:F7:DA:A2:68, 2018-10-31 17:24:04, 2018-10-31 17:24:06, -86,        3, (not associated) ,
16:03:6A:3A:E9:EF, 2018-10-31 17:24:11, 2018-10-31 17:24:11, -86,        1, (not associated) ,
86:8E:20:0C:78:0D, 2018-10-31 17:24:11, 2018-10-31 17:24:11, -84,        1, (not associated) ,
3A:BD:0D:54:82:F3, 2018-10-31 17:24:11, 2018-10-31 17:24:11, -83,        5, (not associated) ,
FE:19:5A:8F:5F:87, 2018-10-31 17:24:11, 2018-10-31 17:24:11, -83,        1, (not associated) ,
DA:A1:19:47:B6:28, 2018-10-31 17:24:08, 2018-10-31 17:24:08, -82,        6, (not associated) ,
92:17:70:66:69:8C, 2018-10-31 17:24:11, 2018-10-31 17:24:11, -82,        2, (not associated) ,
FA:84:97:3C:D4:53, 2018-10-31 17:20:19, 2018-10-31 17:24:09, -68,        8, (not associated) ,
DA:A1:19:58:78:63, 2018-10-31 17:24:21, 2018-10-31 17:24:21, -94,        1, (not associated) ,
DA:A1:19:9E:3D:BA, 2018-10-31 17:24:19, 2018-10-31 17:24:19, -89,        1, (not associated) ,
EE:2A:6D:A1:7B:6E, 2018-10-31 17:24:18, 2018-10-31 17:24:18, -81,        2, (not associated) ,
CE:75:5E:69:73:03, 2018-10-31 17:24:19, 2018-10-31 17:24:19, -81,        7, (not associated) ,
00:0A:00:71:C6:10, 2018-10-31 17:23:36, 2018-10-31 17:24:21, -80,        8, (not associated) ,
16:40:32:3A:B6:69, 2018-10-31 17:24:21, 2018-10-31 17:24:21, -71,        3, (not associated) ,
40:9F:38:77:97:99, 2018-10-31 16:52:41, 2018-10-31 17:24:18, -63,      825, 78:8A:20:49:99:85,
DA:A1:19:26:B2:66, 2018-10-31 17:24:34, 2018-10-31 17:24:34, -92,        1, (not associated) ,
DA:A1:19:B2:2D:18, 2018-10-31 17:24:31, 2018-10-31 17:24:31, -91,        1, (not associated) ,
CE:5E:9D:31:05:10, 2018-10-31 17:24:31, 2018-10-31 17:24:31, -84,        1, (not associated) ,
DA:A1:19:D9:8B:76, 2018-10-31 17:24:31, 2018-10-31 17:24:31, -84,        1, (not associated) ,
7A:93:B1:79:42:8F, 2018-10-31 17:24:31, 2018-10-31 17:24:31, -83,        3, (not associated) ,
DA:09:BD:E5:16:95, 2018-10-31 17:24:32, 2018-10-31 17:24:32, -82,        2, (not associated) ,
DA:A1:19:31:25:84, 2018-10-31 17:24:47, 2018-10-31 17:24:47, -90,        1, (not associated) ,
DA:A1:19:5A:B1:A6, 2018-10-31 17:24:47, 2018-10-31 17:24:47, -86,        4, (not associated) ,
BE:24:DD:BC:65:DF, 2018-10-31 17:24:44, 2018-10-31 17:24:44, -85,        1, (not associated) ,
DA:A1:19:99:F3:88, 2018-10-31 17:24:47, 2018-10-31 17:24:47, -84,        1, (not associated) ,
FE:31:EA:1A:88:91, 2018-10-31 17:24:48, 2018-10-31 17:24:48, -59,        3, (not associated) ,
DA:A1:19:AA:73:2F, 2018-10-31 17:24:58, 2018-10-31 17:24:58, -89,        1, (not associated) ,
DA:A1:19:46:2B:12, 2018-10-31 17:24:57, 2018-10-31 17:24:58, -85,        5, (not associated) ,
DA:A1:19:56:CB:83, 2018-10-31 17:24:58, 2018-10-31 17:24:58, -85,        4, (not associated) ,
32:3F:D4:86:38:22, 2018-10-31 17:24:57, 2018-10-31 17:24:57, -80,        4, (not associated) ,
6A:07:EF:9E:D0:A4, 2018-10-31 17:24:58, 2018-10-31 17:24:58, -80,        1, (not associated) ,
DA:A1:19:41:F3:A7, 2018-10-31 17:25:01, 2018-10-31 17:25:01, -80,        5, (not associated) ,
A2:69:2C:01:75:CA, 2018-10-31 17:24:38, 2018-10-31 17:25:01, -77,       17, 00:25:00:FF:94:73,
DA:A1:19:E4:45:A8, 2018-10-31 17:25:08, 2018-10-31 17:25:08, -92,        2, (not associated) ,
2E:AB:27:E4:05:83, 2018-10-31 17:25:09, 2018-10-31 17:25:09, -87,        2, (not associated) ,
B6:FA:31:D1:46:F1, 2018-10-31 17:25:11, 2018-10-31 17:25:11, -87,        1, (not associated) ,
30:CB:F8:E8:27:E1, 2018-10-31 17:24:38, 2018-10-31 17:25:12, -85,        4, (not associated) ,
20:5E:F7:70:7C:4A, 2018-10-31 17:25:11, 2018-10-31 17:25:12, -85,        2, (not associated) ,
DA:A1:19:5D:98:A4, 2018-10-31 17:25:08, 2018-10-31 17:25:08, -82,        3, (not associated) ,
C0:87:EB:5B:BA:45, 2018-10-31 17:25:12, 2018-10-31 17:25:12, -82,        2, (not associated) ,
DA:A1:19:A9:37:22, 2018-10-31 17:25:09, 2018-10-31 17:25:09, -81,        2, (not associated) ,
4A:2B:DF:25:1B:2A, 2018-10-31 17:25:08, 2018-10-31 17:25:08, -80,        1, (not associated) ,
DA:A1:19:D1:81:7E, 2018-10-31 17:25:13, 2018-10-31 17:25:13, -78,        7, (not associated) ,dzone
02:84:E5:B8:AF:5C, 2018-10-31 17:25:13, 2018-10-31 17:25:13, -59,        1, (not associated) ,
12:DF:4B:DE:9F:FE, 2018-10-31 17:25:13, 2018-10-31 17:25:13, -54,        6, (not associated) ,
CC:9F:7A:CF:AF:1E, 2018-10-31 16:54:21, 2018-10-31 17:25:23, -87,       73, 78:8A:20:49:97:FA,
18:59:36:36:D8:89, 2018-10-31 17:25:37, 2018-10-31 17:25:37, -89,        2, (not associated) ,
C0:87:EB:3E:D2:FD, 2018-10-31 17:25:33, 2018-10-31 17:25:33, -86,        1, (not associated) ,
DA:A1:19:18:38:23, 2018-10-31 17:25:34, 2018-10-31 17:25:34, -84,        1, (not associated) ,
36:A9:6E:E2:22:1A, 2018-10-31 17:25:36, 2018-10-31 17:25:36, -80,        3, (not associated) ,
1C:77:F6:52:70:88, 2018-10-31 17:25:28, 2018-10-31 17:25:34, -78,        3, (not associated) ,DEF_wifi
D0:37:42:A5:A4:CF, 2018-10-31 17:25:36, 2018-10-31 17:25:36, -69,        1, (not associated) ,jl p
DA:A1:19:D6:F6:E1, 2018-10-31 17:22:30, 2018-10-31 17:25:49, -89,        2, (not associated) ,
DA:A1:19:40:4A:CB, 2018-10-31 17:25:47, 2018-10-31 17:25:47, -89,        1, (not associated) ,
2A:98:E6:24:75:49, 2018-10-31 17:25:49, 2018-10-31 17:25:49, -88,        1, (not associated) ,
DA:A1:19:77:97:4B, 2018-10-31 17:25:46, 2018-10-31 17:25:46, -85,        2, (not associated) ,
DA:A1:19:71:84:3F, 2018-10-31 17:25:46, 2018-10-31 17:25:46, -82,        3, (not associated) ,off28,unsecure
DA:A1:19:41:51:10, 2018-10-31 17:25:49, 2018-10-31 17:25:49, -78,        3, (not associated) ,
DA:A1:19:8A:05:B9, 2018-10-31 17:25:46, 2018-10-31 17:25:47, -75,        3, (not associated) ,
DA:A1:19:66:29:DD, 2018-10-31 17:26:02, 2018-10-31 17:26:02, -96,        1, (not associated) ,
DA:A1:19:59:C1:75, 2018-10-31 17:26:03, 2018-10-31 17:26:03, -93,        1, (not associated) ,
DA:A1:19:F9:07:44, 2018-10-31 17:25:59, 2018-10-31 17:25:59, -91,        1, (not associated) ,
A0:32:99:88:C8:5F, 2018-10-31 17:26:01, 2018-10-31 17:26:01, -90,        1, (not associated) ,
96:E6:21:07:4D:B1, 2018-10-31 17:26:02, 2018-10-31 17:26:02, -88,        1, (not associated) ,
DA:A1:19:DA:55:40, 2018-10-31 17:25:58, 2018-10-31 17:25:58, -80,        2, (not associated) ,
DA:A1:19:76:65:A9, 2018-10-31 17:25:59, 2018-10-31 17:25:59, -73,        8, (not associated) ,
DA:A1:19:11:5E:50, 2018-10-31 17:25:58, 2018-10-31 17:25:58, -71,        4, (not associated) ,
DA:A1:19:6E:C5:79, 2018-10-31 17:26:12, 2018-10-31 17:26:12, -92,        1, (not associated) ,
DA:A1:19:BD:7E:89, 2018-10-31 17:26:14, 2018-10-31 17:26:16, -87,        3, (not associated) ,
DA:A1:19:33:D2:4F, 2018-10-31 17:26:16, 2018-10-31 17:26:16, -87,        2, (not associated) ,
DA:A1:19:82:A2:8D, 2018-10-31 17:26:16, 2018-10-31 17:26:16, -85,        1, (not associated) ,
